pkg,name,value
adabag,adabag::plot.errorevol,3
adabag,adabag::vote.bagging,4
adabag,adabag::entropyEachTree.bagging,6
adabag,adabag::predict.bagging,4
adabag,adabag::plot.margins,3
adabag,adabag::bagging.cv,6
adabag,adabag::MarginOrderedPruning.Bagging,5
adabag,adabag::boosting,7
adabag,adabag::importanceplot,2
adabag,adabag::boosting.cv,8
adabag,adabag::predictOrderedAggregation.bagging,4
adabag,adabag::margins,2
adabag,adabag::autoprune,4
adagio,adagio::maxquad,2
adagio,adagio::simpleDE,8
adagio,adagio::fnRastrigin,1
adagio,adagio::maxempty,4
adagio,adagio::fminviz,5
adagio,adagio::maxsub2d,1
adagio,adagio::assignment,1
adagio,adagio::transfinite,3
adagio,adagio::hamiltonian,3
adagio,adagio::fnHald,1
adagio,adagio::mknapsack,4
adagio,adagio::knapsack,3
adagio,adagio::fnNesterov,1
adagio,adagio::simpleEA,12
adagio,adagio::subsetsum,3
adagio,adagio::grRosenbrock,1
adagio,adagio::pureCMAES,8
adagio,adagio::hookejeeves,9
adagio,adagio::grShor,1
adagio,adagio::fnNesterov1,1
adagio,adagio::flineviz,5
adagio,adagio::neldermeadb,9
adagio,adagio::fnWagon,1
adagio,adagio::grRastrigin,1
adagio,adagio::fnTrefethen,1
adagio,adagio::fnRosenbrock,1
adagio,adagio::grHald,1
adagio,adagio::neldermead,7
adagio,adagio::grNesterov,1
adagio,adagio::maxsub,3
adagio,adagio::fnShor,1
adamethods,adamethods::fadalara,16
adamethods,adamethods::stepArchetypesRawData_funct_multiv_robust,9
adamethods,adamethods::frobenius_norm,1
adamethods,adamethods::do_fada_multiv,7
adamethods,adamethods::do_clean,4
adamethods,adamethods::stepArchetypesRawData_funct_multiv,6
adamethods,adamethods::stepArchetypesRawData_norm_frob,5
adamethods,adamethods::int_prod_mat_sq_funct,2
adamethods,adamethods::archetypoids_robust,5
adamethods,adamethods::frobenius_norm_funct,2
adamethods,adamethods::archetypoids_funct_robust,6
adamethods,adamethods::archetypoids_funct,5
adamethods,adamethods::do_ada_robust,10
adamethods,adamethods::frobenius_norm_funct_multiv_robust,5
adamethods,adamethods::archetypoids_funct_multiv,5
adamethods,adamethods::frame_in_r,1
adamethods,adamethods::archetypoids_norm_frob,4
adamethods,adamethods::do_alphas_rss,9
adamethods,adamethods::stepArchetypesRawData_funct_robust,7
adamethods,adamethods::do_fada_multiv_robust,8
adamethods,adamethods::frobenius_norm_robust,2
adamethods,adamethods::int_prod_mat_funct,2
adamethods,adamethods::adalara_no_paral,16
adamethods,adamethods::do_ada,9
adamethods,adamethods::adalara,14
adamethods,adamethods::do_fada_robust,11
adamethods,adamethods::int_prod_mat,1
adamethods,adamethods::archetypoids_funct_multiv_robust,6
adamethods,adamethods::fadalara_no_paral,18
adamethods,adamethods::do_clean_multiv,6
adamethods,adamethods::do_alphas_rss_multiv,11
adamethods,adamethods::do_knno,3
adamethods,adamethods::do_fada,10
adamethods,adamethods::int_prod_mat_sq,1
adamethods,adamethods::outl_toler,3
adamethods,adamethods::stepArchetypesRawData_robust,6
adamethods,adamethods::stepArchetypesRawData_funct,6
adamethods,adamethods::frobenius_norm_funct_robust,3
adamethods,adamethods::do_outl_degree,4
adamethods,adamethods::frobenius_norm_funct_multiv,2
adamethods,adamethods::bisquare_function,3
AdapEnetClass,AdapEnetClass::WEnetCC.aft,7
AdapEnetClass,AdapEnetClass::WEnet.aft,6
AdapEnetClass,AdapEnetClass::Enet.wls,3
AdapEnetClass,AdapEnetClass::mrbj,9
AdapEnetClass,AdapEnetClass::plotObsEst,10
AdapEnetClass,AdapEnetClass::cv.AWEnet,12
AdapEnetClass,AdapEnetClass::AEnet.aft,6
AdapEnetClass,AdapEnetClass::AEnetCC.aft,7
AdapEnetClass,AdapEnetClass::cv.AWEnetCC,9
adapr,adapr::gitInit,3
adapr,adapr::graphProject,2
adapr,adapr::readLibrary,1
adapr,adapr::getLibrary,1
adapr,adapr::path.expand.2,1
adapr,adapr::createMarkdown,6
adapr,adapr::createFileInfo,5
adapr,adapr::publishResults,1
adapr,adapr::getProject,0
adapr,adapr::listDatafiles,1
adapr,adapr::adaprDependencies,0
adapr,adapr::syncTest,3
adapr,adapr::sendBranch,2
adapr,adapr::swapProjectPath,2
adapr,adapr::removeProject,1
adapr,adapr::renderRmd,3
adapr,adapr::gitHistorySearch,5
adapr,adapr::syncTrunk,3
adapr,adapr::parallelSync,2
adapr,adapr::adaprInstall,2
adapr,adapr::makeSummaryGraph,3
adapr,adapr::Write.cap,5
adapr,adapr::firstProject,2
adapr,adapr::checkFileMtimeSource,2
adapr,adapr::sendBranchSI,3
adapr,adapr::commitProject,4
adapr,adapr::showProject,1
adapr,adapr::projectReportSend,5
adapr,adapr::syncTestSI,2
adapr,adapr::getProjectLibrary,1
adapr,adapr::checkRmdMode,1
adapr,adapr::projectReportMarkdown,3
adapr,adapr::initialize_dependency_info,1
adapr,adapr::setAdaprOptions,2
adapr,adapr::idPackages,1
adapr,adapr::get_orchard,0
adapr,adapr::checkFileHashSource,2
adapr,adapr::create_source_file_dir,3
adapr,adapr::plantOrchard,0
adapr,adapr::Load.branch,1
adapr,adapr::getProjectPath,1
adapr,adapr::.__C__dependency,0
adapr,adapr::syncProject,2
adapr,adapr::makeDependencyGraphObj,1
adapr,adapr::getAdaprOptions,1
adapr,adapr::rapidPlot,3
adapr,adapr::removeScript,3
adapr,adapr::createProgramGraph,2
adapr,adapr::write.dependency,2
adapr,adapr::read.dependency,1
adapr,adapr::getSourceInfo,0
adapr,adapr::syncTestProject,1
adapr,adapr::Graph,5
adapr,adapr::removePackage,2
adapr,adapr::ReadTrack,2
adapr,adapr::sourceSyncSILoad,1
adapr,adapr::sourceSyncSI,3
adapr,adapr::runSourceDirectory,1
adapr,adapr::checkVersion,4
adapr,adapr::guess.read.fcn,1
adapr,adapr::monitorParallelSync,2
adapr,adapr::adaprSheet,0
adapr,adapr::plantTree,6
adapr,adapr::installLibrary,3
adapr,adapr::gitInfo,5
adapr,adapr::idSync,2
adapr,adapr::install,8
adapr,adapr::reworkProjectPath,2
adapr,adapr::gitCommit,5
adapr,adapr::initProject,6
adapr,adapr::project.directory.tree,0
adapr,adapr::getProjectInfo,1
adapr,adapr::adaprUpdate,0
adapr,adapr::programIOTable,1
adapr,adapr::resultsDir,1
adapr,adapr::listProjects,2
adapr,adapr::AppLoadFlex,5
adapr,adapr::Read.cap,4
adapr,adapr::finalize_dependency,2
adapr,adapr::openScript,2
adapr,adapr::makeScript,6
adapr,adapr::gitProvenance,2
adapr,adapr::loadInstallLibraryFile,4
adapr,adapr::updateAdaprConfig,0
adapr,adapr::listBranches,1
adapr,adapr::reportProject,3
adapr,adapr::Digest,8
adapr,adapr::Read,4
adapr,adapr::runScript,3
adapr,adapr::getProjectInfoSI,1
adapr,adapr::installProjectPackages,1
adapr,adapr::makeHyperlink,2
adapr,adapr::checkFileHash,2
adapr,adapr::arcRead,3
adapr,adapr::Library,4
adapr,adapr::adaprHomeDir,0
adapr,adapr::dataDir,1
adapr,adapr::getFileInfo,4
adapr,adapr::browsePubFiles,1
adapr,adapr::gitAdd,5
adapr,adapr::git_path,1
adapr,adapr::openProjectList,0
adapr,adapr::getUpstream,2
adapr,adapr::loadAdaprTest,2
adapr,adapr::relocateProject,5
adapr,adapr::syncTestPI,2
adapr,adapr::defaultAdaprSetup,0
adapr,adapr::addPackage,4
adapr,adapr::fileInfoProjects,1
adapr,adapr::showResults,2
adapr,adapr::getDepSubgraph,3
adapr,adapr::scriptSubgraph,2
adapr,adapr::readDependency,1
adapr,adapr::getFileSysTime,1
adapr,adapr::gitConfigure,2
adapr,adapr::WriteTrack,2
adapr,adapr::gitConfigureTest,1
adapr,adapr::setProject,2
adapr,adapr::adaprApp,0
adapr,adapr::getProjectSwapPath,1
adapr,adapr::arcWrite,2
adapr,adapr::scriptLoader,2
adapr,adapr::getPubResults,1
adapr,adapr::checkAdaprHashAlgo,1
adapr,adapr::pullSourceInfo,1
adapr,adapr::loadFlex,3
adapr,adapr::gitIgnoreLibrary,1
adapr,adapr::importData,3
adapr,adapr::guessWriteFcn,1
adapr,adapr::listScripts,1
adapr,adapr::condenseFileInfo,1
adapr,adapr::searchScripts,3
adapr,adapr::getProjectPublishPath,1
adapr,adapr::Write,6
AdapSamp,AdapSamp::rCCARS,6
AdapSamp,AdapSamp::rARS,5
AdapSamp,AdapSamp::rMARS,7
AdapSamp,AdapSamp::rASS,4
adaptalint,adaptalint::extract_style,1
adaptalint,adaptalint::lint_package_with_style,3
adaptalint,adaptalint::extract_package_style,1
adaptalint,adaptalint::lint_with_style,3
AdaptFit,AdaptFit::aspmPenRead,1
AdaptFit,AdaptFit::almeAux,8
AdaptFit,AdaptFit::aspm,10
AdaptFit,AdaptFit::aspmFormRead,2
AdaptFit,AdaptFit::aspGetTheta,5
AdaptFit,AdaptFit::airls.ridge,8
AdaptFit,AdaptFit::aspmKrigeRead,1
AdaptFit,AdaptFit::bdiag,1
AdaptFit,AdaptFit::asp,14
AdaptFit,AdaptFit::acompute.CTRinvC,5
AdaptFitOS,AdaptFitOS::residuals.asp,2
AdaptFitOS,AdaptFitOS::scbTest,6
AdaptFitOS,AdaptFitOS::aspGetThetaOS,7
AdaptFitOS,AdaptFitOS::plot.asp,20
AdaptFitOS,AdaptFitOS::aspmPenReadOS,1
AdaptFitOS,AdaptFitOS::bdiag,1
AdaptFitOS,AdaptFitOS::spmArgReadOS,1
AdaptFitOS,AdaptFitOS::aspHetero,9
AdaptFitOS,AdaptFitOS::summary.asp,5
AdaptFitOS,AdaptFitOS::predict.asp,4
AdaptFitOS,AdaptFitOS::aspOS,15
AdaptFitOS,AdaptFitOS::aspmFormReadOS,3
AdaptFitOS,AdaptFitOS::aspmKrigeReadOS,1
AdaptFitOS,AdaptFitOS::aspmOS,10
AdaptFitOS,AdaptFitOS::spmDesignOS,1
AdaptFitOS,AdaptFitOS::almeAux,8
AdaptFitOS,AdaptFitOS::asp2,10
AdaptFitOS,AdaptFitOS::arg.searchOS,2
AdaptFitOS,AdaptFitOS::print.asp,2
AdaptFitOS,AdaptFitOS::default.knots,3
AdaptFitOS,AdaptFitOS::spmOS,7
AdaptFitOS,AdaptFitOS::scbM,7
AdaptFitOS,AdaptFitOS::fitted.asp,2
AdaptFitOS,AdaptFitOS::airls.ridge,8
AdaptFitOS,AdaptFitOS::sigma,1
AdaptGauss,AdaptGauss::Pdf4Mixtures,6
AdaptGauss,AdaptGauss::LogLikelihood4Mixtures,5
AdaptGauss,AdaptGauss::CDFMixtures,5
AdaptGauss,AdaptGauss::Symlognpdf,3
AdaptGauss,AdaptGauss::BayesFor2GMM,9
AdaptGauss,AdaptGauss::InformationCriteria4GMM,5
AdaptGauss,AdaptGauss::Chi2testMixtures,9
AdaptGauss,AdaptGauss::RandomLogGMM,5
AdaptGauss,AdaptGauss::Bayes4Mixtures,10
AdaptGauss,AdaptGauss::PlotMixturesAndBoundaries,13
AdaptGauss,AdaptGauss::ClassifyByDecisionBoundaries,3
AdaptGauss,AdaptGauss::BayesClassification,6
AdaptGauss,AdaptGauss::PlotMixtures,16
AdaptGauss,AdaptGauss::QQplotGMM,14
AdaptGauss,AdaptGauss::Intersect2Mixtures,9
AdaptGauss,AdaptGauss::EMGauss,7
AdaptGauss,AdaptGauss::AdaptGauss,9
AdaptGauss,AdaptGauss::LikelihoodRatio4Mixtures,6
AdaptGauss,AdaptGauss::KStestMixtures,8
AdaptGauss,AdaptGauss::GMMplot_ggplot2,7
AdaptGauss,AdaptGauss::BayesDecisionBoundaries,7
AdaptiveSparsity,AdaptiveSparsity::fit.ols.lm,2
AdaptiveSparsity,AdaptiveSparsity::init.runif,2
AdaptiveSparsity,AdaptiveSparsity::init.rnorm,2
AdaptiveSparsity,AdaptiveSparsity::asggm,2
AdaptiveSparsity,AdaptiveSparsity::figEM,6
AdaptiveSparsity,AdaptiveSparsity::rCSL,5
AdaptiveSparsity,AdaptiveSparsity::getSparseModel,1
AdaptiveSparsity,AdaptiveSparsity::genL,2
AdaptiveSparsity,AdaptiveSparsity::genData,2
AdaptiveSparsity,AdaptiveSparsity::aslm,2
AdaptiveSparsity,AdaptiveSparsity::init.ones,2
adaptivetau,adaptivetau::ssa.exact,5
adaptivetau,adaptivetau::ssa.maketrans,2
adaptivetau,adaptivetau::ssa.adaptivetau,11
adaptMCMC,adaptMCMC::convert.to.coda,1
adaptMCMC,adaptMCMC::MCMC.parallel,13
adaptMCMC,adaptMCMC::MCMC.add.samples,3
adaptMCMC,adaptMCMC::MCMC,11
adaptMT,adaptMT::plot_1d_thresh,11
adaptMT,adaptMT::plot_2d_lfdr,10
adaptMT,adaptMT::beta_family,0
adaptMT,adaptMT::adapt_gam,10
adaptMT,adaptMT::gen_exp_family,7
adaptMT,adaptMT::adapt_glmnet,8
adaptMT,adaptMT::adapt_glm,10
adaptMT,adaptMT::inv_gaussian_family,0
adaptMT,adaptMT::plot_2d_thresh,9
adaptMT,adaptMT::gen_adapt_model,9
adaptMT,adaptMT::ctgm_lfdr,9
adaptMT,adaptMT::adapt,14
adaptMT,adaptMT::plot_1d_lfdr,11
adaptMT,adaptMT::corr_lfdr,5
adaptsmoFMRI,adaptsmoFMRI::weightsplot,7
adaptsmoFMRI,adaptsmoFMRI::sim.fmri2COVAR,3
adaptsmoFMRI,adaptsmoFMRI::sim.fmri,2
adaptsmoFMRI,adaptsmoFMRI::adaptiveGMRF2COVAR,13
adaptsmoFMRI,adaptsmoFMRI::sim.adaptiveGMRF2COVAR,12
adaptsmoFMRI,adaptsmoFMRI::sim.adaptiveGMRF,12
adaptsmoFMRI,adaptsmoFMRI::adaptiveGMRF,13
adaptsmoFMRI,adaptsmoFMRI::sim.weightsplot,6
adaptTest,adaptTest::plotCEF,16
adaptTest,adaptTest::parconv,3
adaptTest,adaptTest::le,3
adaptTest,adaptTest::ne,3
adaptTest,adaptTest::ge,3
adaptTest,adaptTest::tsT,5
adaptTest,adaptTest::lt,3
adaptTest,adaptTest::eq,3
adaptTest,adaptTest::a1Table,5
adaptTest,adaptTest::pathCEF,11
adaptTest,adaptTest::ovP,12
adaptTest,adaptTest::plotBounds,6
adaptTest,adaptTest::gt,3
adaptTest,adaptTest::getpar,4
adaptTest,adaptTest::CEF,7
AdaSampling,AdaSampling::weightedKNN,5
AdaSampling,AdaSampling::singleIter,10
AdaSampling,AdaSampling::adaSvmBenchmark,6
AdaSampling,AdaSampling::adaSample,9
ADCT,ADCT::CopriEndpt.Power,8
ADCT,ADCT::TwoArms.CondPower,10
ADCT,ADCT::OneArm.CondPower,8
ADCT,ADCT::BioInfo.Power,14
ADCT,ADCT::TwoGrpCopriEndpt.SimPower,11
addhaz,addhaz::BinAddHaz,21
addhaz,addhaz::LRTest,2
addhaz,addhaz::MultAddHaz,21
addhazard,addhazard::ah,6
addhazard,addhazard::nwts2ph.generate,2
addhazard,addhazard::ah.2ph,8
addinslist,addinslist::addinslistAddin,0
addinsOutline,addinsOutline::run_addinsOutline_Rmd_bookdown,0
addinsOutline,addinsOutline::run_addinsOutline_tex,0
addinsOutline,addinsOutline::copy_file_config_ini_new,2
addinsOutline,addinsOutline::run_addinsOutline_Rmd,0
additiveDEA,additiveDEA::dea.gem,8
additiveDEA,additiveDEA::dea.fast,7
additiveDEA,additiveDEA::dea.sbm,7
addreg,addreg::vcov.addreg,2
addreg,addreg::predict.addreg,7
addreg,addreg::confint.addreg,4
addreg,addreg::anova.addreg,3
addreg,addreg::negbin1,2
addreg,addreg::contr.opisotonic,4
addreg,addreg::anova.addreglist,3
addreg,addreg::B,3
addreg,addreg::plot.addreg.smooth,6
addreg,addreg::contr.isotonic,4
addreg,addreg::interpret.addreg.smooth,1
addreg,addreg::conv.test,3
addreg,addreg::summary.addreg,3
addreg,addreg::predict.addreg.smooth,6
addreg,addreg::nnnegbin,8
addreg,addreg::Iso,1
addreg,addreg::addreg.control,4
addreg,addreg::addreg.smooth,15
addreg,addreg::print.summary.addreg,4
addreg,addreg::nnpois,8
addreg,addreg::addreg,16
ADDT,ADDT::addt.confint.ti.mle,2
ADDT,ADDT::addt.mean.summary,1
ADDT,ADDT::addt.predint.ybar.mle,5
ADDT,ADDT::addt.fit,13
ade4TkGUI,ade4TkGUI::dialog.dudi.mix,2
ade4TkGUI,ade4TkGUI::dialog.s.match,2
ade4TkGUI,ade4TkGUI::dudisp,2
ade4TkGUI,ade4TkGUI::dialog.cca,2
ade4TkGUI,ade4TkGUI::outgraph,0
ade4TkGUI,ade4TkGUI::dialog.s.label,2
ade4TkGUI,ade4TkGUI::dialog.pcaivortho,2
ade4TkGUI,ade4TkGUI::.test1value,2
ade4TkGUI,ade4TkGUI::newGr,0
ade4TkGUI,ade4TkGUI::askQuit,0
ade4TkGUI,ade4TkGUI::dialog.within,2
ade4TkGUI,ade4TkGUI::choosedudirc,3
ade4TkGUI,ade4TkGUI::dialog.s.chull,2
ade4TkGUI,ade4TkGUI::choosechull,1
ade4TkGUI,ade4TkGUI::dialog.dudi.dec,2
ade4TkGUI,ade4TkGUI::dialog.dudi.coa,2
ade4TkGUI,ade4TkGUI::resetgraph,0
ade4TkGUI,ade4TkGUI::displaytable,1
ade4TkGUI,ade4TkGUI::readtable,2
ade4TkGUI,ade4TkGUI::choosesp,1
ade4TkGUI,ade4TkGUI::ade4TkGUI,2
ade4TkGUI,ade4TkGUI::dialog.dudi.acm,2
ade4TkGUI,ade4TkGUI::dialog.dpcoa,2
ade4TkGUI,ade4TkGUI::chooseduditest,1
ade4TkGUI,ade4TkGUI::dialog.s.class,2
ade4TkGUI,ade4TkGUI::choosegraph,1
ade4TkGUI,ade4TkGUI::dialog.s.corcircle,2
ade4TkGUI,ade4TkGUI::choosedudi,1
ade4TkGUI,ade4TkGUI::chooseaxes,2
ade4TkGUI,ade4TkGUI::choosedist,3
ade4TkGUI,ade4TkGUI::choosepackage,2
ade4TkGUI,ade4TkGUI::choosefac2,2
ade4TkGUI,ade4TkGUI::chooseval,4
ade4TkGUI,ade4TkGUI::dialog.s.arrow,2
ade4TkGUI,ade4TkGUI::dialog.dudi.pca,2
ade4TkGUI,ade4TkGUI::choosewt,2
ade4TkGUI,ade4TkGUI::dialog.discrimin,2
ade4TkGUI,ade4TkGUI::dialog.dudi.fpca,2
ade4TkGUI,ade4TkGUI::chooserw,4
ade4TkGUI,ade4TkGUI::choosecol,2
ade4TkGUI,ade4TkGUI::editdf,0
ade4TkGUI,ade4TkGUI::dialog.MCTests,2
ade4TkGUI,ade4TkGUI::dialog.dudi.fca,2
ade4TkGUI,ade4TkGUI::ordiClust,4
ade4TkGUI,ade4TkGUI::chooselab,4
ade4TkGUI,ade4TkGUI::dialog.between,2
ade4TkGUI,ade4TkGUI::dialog.dudi.pco,2
ade4TkGUI,ade4TkGUI::chooseneig,1
ade4TkGUI,ade4TkGUI::env_ade4tkgui,0
ade4TkGUI,ade4TkGUI::dialog.coinertia,2
ade4TkGUI,ade4TkGUI::dialog.dudi.display,3
ade4TkGUI,ade4TkGUI::choosedf,3
ade4TkGUI,ade4TkGUI::rewriteHistory,1
ade4TkGUI,ade4TkGUI::choosefac,2
ade4TkGUI,ade4TkGUI::choosepm,1
ade4TkGUI,ade4TkGUI::choosecw,4
ade4TkGUI,ade4TkGUI::selectGr,0
ade4TkGUI,ade4TkGUI::dialog.pcaiv,2
ade4TkGUI,ade4TkGUI::.test2values,3
ade4TkGUI,ade4TkGUI::dialog.dudi.nsc,2
ade4TkGUI,ade4TkGUI::dialog.s.value,2
adeba,adeba::dadeba,2
adeba,adeba::jeffreys_log_prior,1
adeba,adeba::radeba,2
adeba,adeba::iterate,2
adeba,adeba::empirical_gaussian_log_prior,1
adeba,adeba::is.rendered,1
adeba,adeba::make.adeba,9
adeba,adeba::render,2
adeba,adeba::padeba,3
adeba,adeba::adeba,6
adeba,adeba::uniform_log_prior,1
adeba,adeba::dimension,1
adehabitatHS,adehabitatHS::widesII,4
adehabitatHS,adehabitatHS::print.dunnfa,2
adehabitatHS,adehabitatHS::canomi,4
adehabitatHS,adehabitatHS::dunnfa,4
adehabitatHS,adehabitatHS::predict.madifa,4
adehabitatHS,adehabitatHS::predict.enfa,4
adehabitatHS,adehabitatHS::print.canomi,2
adehabitatHS,adehabitatHS::print.kselect,2
adehabitatHS,adehabitatHS::scatter.madifa,22
adehabitatHS,adehabitatHS::scatter.enfa,23
adehabitatHS,adehabitatHS::s.madifa,6
adehabitatHS,adehabitatHS::print.madifa,2
adehabitatHS,adehabitatHS::hist.enfa,11
adehabitatHS,adehabitatHS::plot.madifa,6
adehabitatHS,adehabitatHS::print.compana,2
adehabitatHS,adehabitatHS::plot.canomi,4
adehabitatHS,adehabitatHS::print.enfa,2
adehabitatHS,adehabitatHS::scatter.esr,6
adehabitatHS,adehabitatHS::rand.kselect,6
adehabitatHS,adehabitatHS::prepksel,3
adehabitatHS,adehabitatHS::kplot.kselect,10
adehabitatHS,adehabitatHS::print.wiI,2
adehabitatHS,adehabitatHS::engen2008II,5
adehabitatHS,adehabitatHS::compana,6
adehabitatHS,adehabitatHS::plot.wi,8
adehabitatHS,adehabitatHS::print.rand.kselect,2
adehabitatHS,adehabitatHS::biv.plot,13
adehabitatHS,adehabitatHS::domain,4
adehabitatHS,adehabitatHS::randtest.enfa,3
adehabitatHS,adehabitatHS::print.wiII,2
adehabitatHS,adehabitatHS::hist.madifa,11
adehabitatHS,adehabitatHS::enfa,4
adehabitatHS,adehabitatHS::print.engenetalII,2
adehabitatHS,adehabitatHS::madifa,4
adehabitatHS,adehabitatHS::profilehab,2
adehabitatHS,adehabitatHS::print.esr,2
adehabitatHS,adehabitatHS::niche.test,5
adehabitatHS,adehabitatHS::kselect,6
adehabitatHS,adehabitatHS::plot.kselect,4
adehabitatHS,adehabitatHS::scatterniche,23
adehabitatHS,adehabitatHS::histniche,13
adehabitatHS,adehabitatHS::widesIII,4
adehabitatHS,adehabitatHS::widesI,4
adehabitatHS,adehabitatHS::print.wiIII,2
adehabitatHS,adehabitatHS::gnesfa,7
adehabitatHS,adehabitatHS::engen2008I,3
adehabitatHS,adehabitatHS::print.gnesfa,2
adehabitatHS,adehabitatHS::print.engenetalI,2
adehabitatHS,adehabitatHS::eisera,4
adehabitatHS,adehabitatHS::mahasuhab,3
adehabitatHS,adehabitatHS::hist.kselect,8
adehabitatHS,adehabitatHS::biv.test,15
adephylo,adephylo::moran.idx,3
adephylo,adephylo::orthogram,13
adephylo,adephylo::distTips,4
adephylo,adephylo::dibas,2
adephylo,adephylo::bullseye,18
adephylo,adephylo::sp.tips,6
adephylo,adephylo::abouheif.moran,6
adephylo,adephylo::listTips,1
adephylo,adephylo::.tipToRoot,4
adephylo,adephylo::distRoot,3
adephylo,adephylo::ppca,9
adephylo,adephylo::table.phylo4d,23
adephylo,adephylo::proxTips,7
adephylo,adephylo::me.phylo,4
adephylo,adephylo::listDD,2
adephylo,adephylo::orthobasis.phylo,4
adephylo,adephylo::treePart,2
adepro,adepro::launch_adepro,3
adept,adept::scaleTemplate,2
adept,adept::similarityMatrix,3
adept,adept::windowSmooth,3
adept,adept::segmentPattern,15
adeptdata,adeptdata::,0
AdequacyModel,AdequacyModel::goodness.fit,8
AdequacyModel,AdequacyModel::TTT,6
AdequacyModel,AdequacyModel::descriptive,1
AdequacyModel,AdequacyModel::pso,8
adespatial,adespatial::give.thresh,1
adespatial,adespatial::aem.build.binary,7
adespatial,adespatial::forward.sel.par,9
adespatial,adespatial::mem.select,10
adespatial,adespatial::local.rtest,4
adespatial,adespatial::orthobasis.poly,3
adespatial,adespatial::moran.randtest,4
adespatial,adespatial::scalogram,5
adespatial,adespatial::Cperiodogram,6
adespatial,adespatial::WRperiodogram,7
adespatial,adespatial::rotation,2
adespatial,adespatial::chooseCN,11
adespatial,adespatial::orthobasis.listw,4
adespatial,adespatial::quicksti,8
adespatial,adespatial::msr,2
adespatial,adespatial::listw.candidates,8
adespatial,adespatial::aem.weight.edges,10
adespatial,adespatial::tpaired.randtest,5
adespatial,adespatial::tpaired.krandtest,4
adespatial,adespatial::forward.sel,12
adespatial,adespatial::moranNP.randtest,5
adespatial,adespatial::listw.explore,0
adespatial,adespatial::aem.time,3
adespatial,adespatial::beta.div,8
adespatial,adespatial::scores.listw,4
adespatial,adespatial::LCBD.comp,3
adespatial,adespatial::mfpa,7
adespatial,adespatial::ortho.AIC,3
adespatial,adespatial::aem.weight.time,9
adespatial,adespatial::mem,4
adespatial,adespatial::variogmultiv,5
adespatial,adespatial::test.W,6
adespatial,adespatial::beta.div.comp,4
adespatial,adespatial::mspa,7
adespatial,adespatial::TBI,12
adespatial,adespatial::multispati,5
adespatial,adespatial::mst.nb,1
adespatial,adespatial::stimodels,12
adespatial,adespatial::moran.bounds,1
adespatial,adespatial::dist.ldc,5
adespatial,adespatial::envspace.test,10
adespatial,adespatial::global.rtest,4
adespatial,adespatial::create.dbMEM.model,3
adespatial,adespatial::listw.select,10
adespatial,adespatial::dbmem,5
adespatial,adespatial::aem,5
ADGofTest,ADGofTest::ad.test,3
AdhereR,AdhereR::callAdhereR,1
AdhereR,AdhereR::plot_interactive_cma,26
AdhereR,AdhereR::compute.treatment.episodes,25
AdhereR,AdhereR::CMA0,24
AdhereR,AdhereR::CMA1,22
AdhereR,AdhereR::CMA2,22
AdhereR,AdhereR::CMA3,22
AdhereR,AdhereR::CMA4,22
AdhereR,AdhereR::CMA5,26
AdhereR,AdhereR::CMA_sliding_window,33
AdhereR,AdhereR::CMA6,26
AdhereR,AdhereR::CMA7,26
AdhereR,AdhereR::compute.event.int.gaps,29
AdhereR,AdhereR::CMA8,26
AdhereR,AdhereR::CMA9,26
AdhereR,AdhereR::prune_event_durations,9
AdhereR,AdhereR::cover_special_periods,12
AdhereR,AdhereR::compute_event_durations,21
AdhereR,AdhereR::CMA_per_episode,31
AdhereR,AdhereR::time_to_initiation,10
AdhereR,AdhereR::getCallerWrapperLocation,2
AdhereR,AdhereR::getCMA,1
adhoc,adhoc::adhocTHR,5
adhoc,adhoc::checkDNAbcd,2
adimpro,adimpro::xyz2rgb,5
adimpro,adimpro::rotate.image,3
adimpro,adimpro::awspimage,19
adimpro,adimpro::combine,10
adimpro,adimpro::extract.info,2
adimpro,adimpro::read.raw,8
adimpro,adimpro::extract.ni,3
adimpro,adimpro::rgb2yiq,1
adimpro,adimpro::yuv2rgb,3
adimpro,adimpro::read.image,2
adimpro,adimpro::make.image,7
adimpro,adimpro::awsimage,19
adimpro,adimpro::clip.image,5
adimpro,adimpro::summary.adimpro,2
adimpro,adimpro::plot.adimpro,9
adimpro,adimpro::rgb2hsi,1
adimpro,adimpro::rgb2xyz,1
adimpro,adimpro::yiq2rgb,3
adimpro,adimpro::segment,25
adimpro,adimpro::shrink.image,6
adimpro,adimpro::mask.create,5
adimpro,adimpro::awsaniso,18
adimpro,adimpro::hsi2rgb,3
adimpro,adimpro::adjust.image,10
